        0.0000   0.968069   0.376255   1.344324 
      100.0000  -0.069930   0.375878   0.305948 
      200.0000  -0.117504   0.371436   0.253932 
      300.0000  -0.174229   0.368748   0.194518 
      400.0000  -0.202564   0.378062   0.175498 
      500.0000  -0.244602   0.369451   0.124849 
      600.0000  -0.258729   0.378463   0.119733 
      700.0000  -0.274764   0.383209   0.108445 
      800.0000  -0.281931   0.379410   0.097479 
      900.0000  -0.284823   0.369498   0.084676 
     1000.0000  -0.298198   0.381520   0.083322 
     1100.0000  -0.318251   0.373077   0.054826 
     1200.0000  -0.323219   0.374155   0.050936 
     1300.0000  -0.331243   0.373738   0.042495 
     1400.0000  -0.336564   0.375755   0.039191 
     1500.0000  -0.334111   0.374407   0.040296 
     1600.0000  -0.321849   0.372081   0.050231 
     1700.0000  -0.330421   0.380446   0.050025 
     1800.0000  -0.347753   0.365495   0.017742 
     1900.0000  -0.355749   0.372501   0.016752 
     2000.0000  -0.373924   0.376741   0.002817 
     2100.0000  -0.365321   0.374379   0.009058 
     2200.0000  -0.367851   0.378728   0.010877 
     2300.0000  -0.367670   0.370910   0.003240 
     2400.0000  -0.368510   0.376449   0.007938 
     2500.0000  -0.359186   0.372148   0.012963 
     2600.0000  -0.350079   0.377250   0.027171 
     2700.0000  -0.368743   0.370434   0.001690 
     2800.0000  -0.370562   0.373300   0.002738 
     2900.0000  -0.361348   0.381841   0.020493 
     3000.0000  -0.363594   0.373456   0.009862 
     3100.0000  -0.355339   0.368787   0.013448 
     3200.0000  -0.369216   0.378706   0.009490 
     3300.0000  -0.364398   0.375112   0.010714 
     3400.0000  -0.355051   0.380295   0.025244 
     3500.0000  -0.368841   0.365795  -0.003046 
     3600.0000  -0.362596   0.371339   0.008742 
     3700.0000  -0.357476   0.375374   0.017898 
     3800.0000  -0.361646   0.371950   0.010304 
     3900.0000  -0.356757   0.372894   0.016137 
     4000.0000  -0.355890   0.379550   0.023660 
     4100.0000  -0.350991   0.373739   0.022748 
     4200.0000  -0.369606   0.379545   0.009939 
     4300.0000  -0.356089   0.368045   0.011956 
     4400.0000  -0.360932   0.375148   0.014216 
     4500.0000  -0.374054   0.376315   0.002261 
     4600.0000  -0.381190   0.381078  -0.000112 
     4700.0000  -0.395878   0.374168  -0.021711 
     4800.0000  -0.368122   0.379430   0.011309 
     4900.0000  -0.377753   0.378669   0.000915 
     5000.0000  -0.376291   0.376240  -0.000051 
     5100.0000  -0.372397   0.363439  -0.008958 
     5200.0000  -0.382690   0.384186   0.001496 
     5300.0000  -0.371498   0.374984   0.003485 
     5400.0000  -0.381749   0.378486  -0.003263 
     5500.0000  -0.383510   0.376839  -0.006671 
     5600.0000  -0.389364   0.377418  -0.011946 
     5700.0000  -0.378720   0.369541  -0.009179 
     5800.0000  -0.373821   0.383438   0.009617 
     5900.0000  -0.376995   0.374257  -0.002738 
     6000.0000  -0.381395   0.377802  -0.003593 
     6100.0000  -0.379641   0.371735  -0.007907 
     6200.0000  -0.393280   0.371698  -0.021583 
     6300.0000  -0.395275   0.379818  -0.015457 
     6400.0000  -0.387701   0.376434  -0.011267 
     6500.0000  -0.394861   0.378168  -0.016692 
     6600.0000  -0.387027   0.372679  -0.014349 
     6700.0000  -0.385307   0.374099  -0.011208 
     6800.0000  -0.382310   0.370720  -0.011590 
     6900.0000  -0.373407   0.372742  -0.000665 
     7000.0000  -0.366003   0.377249   0.011246 
     7100.0000  -0.367069   0.374818   0.007749 
     7200.0000  -0.367292   0.368713   0.001421 
     7300.0000  -0.357656   0.383248   0.025592 
     7400.0000  -0.354419   0.369993   0.015574 
     7500.0000  -0.361699   0.377796   0.016097 
     7600.0000  -0.367266   0.384681   0.017415 
     7700.0000  -0.358415   0.375337   0.016922 
     7800.0000  -0.361753   0.376028   0.014275 
     7900.0000  -0.368655   0.373503   0.004848 
     8000.0000  -0.370509   0.380413   0.009904 
     8100.0000  -0.362727   0.368800   0.006073 
     8200.0000  -0.372284   0.373338   0.001054 
     8300.0000  -0.375196   0.375246   0.000049 
     8400.0000  -0.383062   0.373835  -0.009228 
     8500.0000  -0.394332   0.376197  -0.018134 
     8600.0000  -0.386376   0.377311  -0.009065 
     8700.0000  -0.383161   0.368339  -0.014822 
     8800.0000  -0.386308   0.380336  -0.005971 
     8900.0000  -0.394735   0.371941  -0.022794 
     9000.0000  -0.394763   0.375400  -0.019362 
     9100.0000  -0.387327   0.386812  -0.000516 
     9200.0000  -0.397054   0.373249  -0.023805 
     9300.0000  -0.401974   0.367981  -0.033993 
     9400.0000  -0.417886   0.374288  -0.043598 
     9500.0000  -0.411213   0.373295  -0.037918 
     9600.0000  -0.408855   0.375717  -0.033138 
     9700.0000  -0.418092   0.378274  -0.039818 
     9800.0000  -0.425683   0.377224  -0.048459 
     9900.0000  -0.414818   0.373202  -0.041616 
    10000.0000  -0.408364   0.375488  -0.032876 
    10100.0000  -0.414536   0.371813  -0.042723 
    10200.0000  -0.420086   0.379342  -0.040744 
    10300.0000  -0.425709   0.378143  -0.047566 
    10400.0000  -0.406056   0.375233  -0.030824 
    10500.0000  -0.396564   0.373599  -0.022964 
    10600.0000  -0.397508   0.373234  -0.024274 
    10700.0000  -0.394587   0.376335  -0.018252 
    10800.0000  -0.391415   0.379365  -0.012050 
    10900.0000  -0.373287   0.376004   0.002717 
    11000.0000  -0.380434   0.376572  -0.003862 
    11100.0000  -0.399698   0.381559  -0.018140 
    11200.0000  -0.396868   0.373768  -0.023100 
    11300.0000  -0.397383   0.370260  -0.027123 
    11400.0000  -0.405747   0.377391  -0.028355 
    11500.0000  -0.407029   0.368535  -0.038494 
    11600.0000  -0.405888   0.370936  -0.034952 
    11700.0000  -0.407123   0.370803  -0.036320 
    11800.0000  -0.413582   0.376769  -0.036814 
    11900.0000  -0.415149   0.369750  -0.045399 
    12000.0000  -0.411233   0.369758  -0.041475 
    12100.0000  -0.419231   0.373778  -0.045453 
    12200.0000  -0.421453   0.379519  -0.041933 
    12300.0000  -0.421192   0.376659  -0.044532 
    12400.0000  -0.424899   0.375459  -0.049440 
    12500.0000  -0.428004   0.369499  -0.058505 
    12600.0000  -0.423188   0.365635  -0.057554 
    12700.0000  -0.422839   0.379540  -0.043299 
    12800.0000  -0.438966   0.374504  -0.064463 
    12900.0000  -0.436566   0.376009  -0.060557 
    13000.0000  -0.438548   0.360280  -0.078268 
    13100.0000  -0.442441   0.373286  -0.069155 
    13200.0000  -0.434224   0.383702  -0.050522 
    13300.0000  -0.431400   0.382038  -0.049362 
    13400.0000  -0.436332   0.363456  -0.072876 
    13500.0000  -0.433698   0.376631  -0.057067 
    13600.0000  -0.418835   0.374244  -0.044591 
    13700.0000  -0.409307   0.375496  -0.033811 
    13800.0000  -0.397964   0.373366  -0.024597 
    13900.0000  -0.399777   0.382651  -0.017127 
    14000.0000  -0.392220   0.384938  -0.007281 
    14100.0000  -0.397062   0.379745  -0.017317 
    14200.0000  -0.395430   0.381792  -0.013638 
    14300.0000  -0.401900   0.371868  -0.030032 
    14400.0000  -0.398803   0.375468  -0.023334 
    14500.0000  -0.389393   0.373218  -0.016175 
    14600.0000  -0.396743   0.373530  -0.023213 
    14700.0000  -0.401585   0.370147  -0.031438 
    14800.0000  -0.392050   0.384408  -0.007642 
    14900.0000  -0.389960   0.378558  -0.011401 
    15000.0000  -0.394265   0.374776  -0.019489 
    15100.0000  -0.390969   0.384537  -0.006432 
    15200.0000  -0.396245   0.374923  -0.021321 
    15300.0000  -0.402608   0.380226  -0.022382 
    15400.0000  -0.406649   0.372052  -0.034597 
    15500.0000  -0.402551   0.378969  -0.023582 
    15600.0000  -0.412813   0.374755  -0.038059 
    15700.0000  -0.400133   0.384932  -0.015201 
    15800.0000  -0.391194   0.379510  -0.011684 
    15900.0000  -0.392193   0.372469  -0.019724 
    16000.0000  -0.388058   0.370827  -0.017231 
    16100.0000  -0.384576   0.370600  -0.013976 
    16200.0000  -0.382929   0.374803  -0.008126 
    16300.0000  -0.393715   0.374809  -0.018906 
    16400.0000  -0.407871   0.377028  -0.030843 
    16500.0000  -0.401997   0.377430  -0.024567 
    16600.0000  -0.400904   0.372369  -0.028535 
    16700.0000  -0.413150   0.376871  -0.036279 
    16800.0000  -0.404051   0.381772  -0.022280 
    16900.0000  -0.402456   0.371335  -0.031120 
