        0.0000   0.968069   0.385285   1.353354 
      100.0000  -0.059551   0.382343   0.322792 
      200.0000  -0.126704   0.383331   0.256627 
      300.0000  -0.155286   0.370265   0.214979 
      400.0000  -0.175552   0.382222   0.206670 
      500.0000  -0.192135   0.380518   0.188383 
      600.0000  -0.207972   0.385333   0.177361 
      700.0000  -0.207272   0.379013   0.171741 
      800.0000  -0.227747   0.380400   0.152653 
      900.0000  -0.234156   0.387689   0.153533 
     1000.0000  -0.242838   0.380440   0.137602 
     1100.0000  -0.253631   0.385147   0.131517 
     1200.0000  -0.262541   0.387279   0.124738 
     1300.0000  -0.267294   0.391908   0.124614 
     1400.0000  -0.275108   0.391306   0.116198 
     1500.0000  -0.286499   0.380142   0.093644 
     1600.0000  -0.291855   0.379756   0.087901 
     1700.0000  -0.295504   0.370827   0.075322 
     1800.0000  -0.292359   0.391984   0.099625 
     1900.0000  -0.290374   0.383600   0.093225 
     2000.0000  -0.292526   0.385579   0.093053 
     2100.0000  -0.296853   0.392754   0.095901 
     2200.0000  -0.300076   0.385856   0.085781 
     2300.0000  -0.285096   0.390859   0.105763 
     2400.0000  -0.290146   0.382290   0.092144 
     2500.0000  -0.288597   0.374587   0.085990 
     2600.0000  -0.284568   0.383845   0.099277 
     2700.0000  -0.285158   0.381873   0.096714 
     2800.0000  -0.291711   0.386352   0.094642 
     2900.0000  -0.289252   0.376566   0.087314 
     3000.0000  -0.286441   0.381423   0.094982 
     3100.0000  -0.290805   0.388486   0.097682 
     3200.0000  -0.295861   0.386364   0.090504 
     3300.0000  -0.296510   0.386177   0.089666 
     3400.0000  -0.290955   0.378547   0.087592 
     3500.0000  -0.292284   0.387196   0.094912 
     3600.0000  -0.280793   0.384019   0.103226 
     3700.0000  -0.281161   0.377968   0.096807 
     3800.0000  -0.275833   0.381373   0.105540 
     3900.0000  -0.281258   0.388260   0.107002 
     4000.0000  -0.286013   0.390273   0.104260 
     4100.0000  -0.289749   0.384405   0.094657 
     4200.0000  -0.291558   0.380401   0.088843 
     4300.0000  -0.304528   0.374554   0.070026 
     4400.0000  -0.319125   0.379717   0.060592 
     4500.0000  -0.311663   0.383658   0.071996 
     4600.0000  -0.302808   0.385166   0.082357 
     4700.0000  -0.306005   0.385826   0.079822 
     4800.0000  -0.306400   0.384732   0.078332 
     4900.0000  -0.303061   0.389870   0.086809 
     5000.0000  -0.300407   0.387028   0.086622 
     5100.0000  -0.303095   0.389445   0.086350 
     5200.0000  -0.304462   0.383997   0.079536 
     5300.0000  -0.301424   0.381518   0.080094 
     5400.0000  -0.302738   0.384085   0.081347 
     5500.0000  -0.280831   0.375831   0.095000 
     5600.0000  -0.284501   0.383179   0.098678 
     5700.0000  -0.267454   0.383622   0.116169 
     5800.0000  -0.269186   0.384952   0.115766 
     5900.0000  -0.281090   0.384642   0.103552 
     6000.0000  -0.275932   0.393656   0.117723 
     6100.0000  -0.275558   0.383006   0.107448 
     6200.0000  -0.267712   0.381798   0.114086 
     6300.0000  -0.276935   0.381672   0.104737 
     6400.0000  -0.292165   0.372494   0.080329 
     6500.0000  -0.277048   0.380455   0.103407 
     6600.0000  -0.279789   0.385595   0.105806 
     6700.0000  -0.283044   0.392296   0.109252 
     6800.0000  -0.276946   0.387536   0.110589 
     6900.0000  -0.273284   0.381674   0.108390 
     7000.0000  -0.268512   0.385061   0.116549 
     7100.0000  -0.276958   0.384192   0.107234 
     7200.0000  -0.270106   0.390155   0.120049 
     7300.0000  -0.269515   0.387961   0.118446 
     7400.0000  -0.268448   0.383423   0.114975 
     7500.0000  -0.270134   0.382708   0.112575 
     7600.0000  -0.268181   0.385436   0.117255 
     7700.0000  -0.275328   0.375293   0.099965 
     7800.0000  -0.290333   0.391184   0.100851 
     7900.0000  -0.297823   0.380936   0.083113 
     8000.0000  -0.294890   0.385325   0.090435 
     8100.0000  -0.294966   0.394379   0.099413 
     8200.0000  -0.296622   0.392151   0.095529 
     8300.0000  -0.294544   0.372150   0.077606 
     8400.0000  -0.296723   0.382170   0.085446 
     8500.0000  -0.287385   0.388875   0.101490 
     8600.0000  -0.279494   0.380254   0.100760 
     8700.0000  -0.295456   0.386628   0.091172 
     8800.0000  -0.304354   0.380316   0.075962 
     8900.0000  -0.295723   0.384520   0.088797 
     9000.0000  -0.300415   0.388619   0.088204 
     9100.0000  -0.311868   0.376522   0.064655 
     9200.0000  -0.295182   0.379819   0.084637 
     9300.0000  -0.294634   0.381558   0.086924 
     9400.0000  -0.282157   0.383781   0.101624 
     9500.0000  -0.274599   0.383771   0.109172 
     9600.0000  -0.271437   0.380187   0.108749 
     9700.0000  -0.281429   0.371299   0.089870 
